Epoch,sequential,RelatedTo,MannerOf,MadeOf,AtLocation,PartOf,Antonym,NotHasProperty,IsA,Synonym,DistinctFrom,DerivedFrom,UsedFor,CausesDesire,MotivatedByGoal,Desires,Causes,SimilarTo,HasSubevent,HasLastSubevent,CapableOf,HasProperty,HasPrerequisite,HasContext,CreatedBy,NotDesires,HasA,Entails,ReceivesAction,FormOf,HasFirstSubevent,DefinedAs,LocatedNear,NotCapableOf,InstanceOf
1,0.1910581886768341,0.8369228839874268,0.9152544140815735,0.9929203391075134,0.8985822200775146,0.8719884753227234,0.973960280418396,1.1317155361175537,0.9446040987968445,0.9823169708251953,0.9130651950836182,1.0362977981567383,0.8709081411361694,0.9327661395072937,0.9702578783035278,1.0032035112380981,0.8882797360420227,1.049513339996338,0.8136700391769409,0.9171221256256104,1.0759243965148926,1.081886887550354,0.8328221440315247,0.9197790026664734,0.872543454170227,0.8931421637535095,0.8544754385948181,0.9219741225242615,1.019115924835205,1.0126501321792603,0.9899301528930664,0.9457395672798157,1.0605589151382446,1.0599284172058105,0.9638673663139343
2,0.1661735624074936,0.8323339819908142,0.9102364182472229,0.9874749183654785,0.8936533331871033,0.8672064542770386,0.9686192274093628,1.1255086660385132,0.9394257068634033,0.9769313931465149,0.908058226108551,1.0306148529052734,0.8661330342292786,0.9276499152183533,0.9649360775947571,0.9977018237113953,0.8834095001220703,1.0437581539154053,0.8092082738876343,0.912091851234436,1.070024847984314,1.0759533643722534,0.8282538652420044,0.9147354960441589,0.8677578568458557,0.8882426619529724,0.8497885465621948,0.9169179797172546,1.0135276317596436,1.0070968866348267,0.9845010638237,0.9405537247657776,1.0547435283660889,1.0541146993637085,0.9585815668106079
3,0.11793049424886703,0.8290723562240601,0.9066675901412964,0.9836035370826721,0.8901499509811401,0.8638066649436951,0.9648224711418152,1.121095061302185,0.9357429146766663,0.9731010794639587,0.9044984579086304,1.0265741348266602,0.8627377152442932,0.9240126609802246,0.961151659488678,0.9937917590141296,0.8799442052841187,1.0396671295166016,0.8060359358787537,0.9085167050361633,1.0658295154571533,1.0717353820800781,0.8250061869621277,0.9111504554748535,0.8643582463264465,0.8847619891166687,0.8464569449424744,0.9133236408233643,1.0095558166503906,1.0031484365463257,0.9806415438652039,0.9368658065795898,1.0506079196929932,1.0499807596206665,0.9548233151435852
4,0.13141357898712158,0.8271191716194153,0.9045321941375732,0.9812875986099243,0.888053834438324,0.8617733716964722,0.9625504016876221,1.118454933166504,0.9335389733314514,0.970811128616333,0.9023692607879639,1.0241572856903076,0.8607063889503479,0.9218359589576721,0.9588878154754639,0.9914512634277344,0.8778716921806335,1.0372196435928345,0.8041375875473022,0.9063773155212402,1.0633199214935303,1.0692099332809448,0.823063850402832,0.9090041518211365,0.8623238801956177,0.8826779127120972,0.8444634079933167,0.9111732244491577,1.0071797370910645,1.0007855892181396,0.9783322215080261,0.9346587657928467,1.0481343269348145,1.047507882118225,0.9525735974311829
5,0.13638675212860107,0.826467752456665,0.90381920337677,0.9805138111114502,0.8873549103736877,0.8610944747924805,0.9617922306060791,1.1175732612609863,0.9328038692474365,0.970045268535614,0.9016565084457397,1.023350477218628,0.8600288033485413,0.9211086630821228,0.9581308960914612,0.9906710982322693,0.8771804571151733,1.0364006757736206,0.803504228591919,0.9056634902954102,1.0624825954437256,1.0683655738830566,0.8224157094955444,0.9082872867584229,0.8616434931755066,0.8819811940193176,0.8437986969947815,0.9104565382003784,1.0063849687576294,0.9999970197677612,0.9775617122650146,0.9339228272438049,1.047308087348938,1.0466821193695068,0.951821506023407
