Epoch,train_loss,test_loss,test_acc,test_prec,test_rec,test_f1
1,0.13130854147712454,0.06211990238519212,0.9888025594149908,0.9860712822613683,0.9938067712634187,0.9899239152786345
2,0.03836808899427434,0.04704924596133523,0.9924588665447898,0.9913615795968738,0.9950454170107349,0.9932000824232433
3,0.023587466527317837,0.04612631514164235,0.9942870201096892,0.993006993006993,0.9966969446738233,0.9948485472903359
4,0.012326723263343685,0.031640183842751364,0.9949725776965265,0.993421052631579,0.9975227085053675,0.9954676555418212
5,0.006598888966101994,0.04091603563829216,0.9945155393053017,0.9930098684210527,0.9971098265895953,0.9950556242274413
6,0.0038635338246084117,0.03380494888667228,0.9958866544789763,0.9958745874587459,0.9966969446738233,0.9962855963681386
7,0.0019414182302344275,0.036583053896900475,0.9958866544789763,0.9954657873042044,0.9971098265895953,0.9962871287128713
