Epoch,sequential
1,1.1046433448791504
2,0.5880123376846313
3,0.4126231074333191
4,0.4232715964317322
5,0.4557185471057892
6,0.4619179368019104
7,0.4995998442173004
8,0.49696600437164307
9,0.508933961391449
