Epoch,train_loss,test_loss,test_acc,test_prec,test_rec,test_f1
1,0.4564211277558566,0.2490268151962409,0.8912248628884827,0.9175965665236051,0.8827415359207267,0.8998316498316499
2,0.27706186838647456,0.6410574549987546,0.8941956124314442,0.9729599227426364,0.8319570602807597,0.8969508123748052
3,0.20472138572496718,0.21212246536657922,0.9339579524680073,0.9509513742071881,0.9285714285714286,0.9396281595989138
4,0.14060676463576144,0.23695144339049928,0.9346435100548446,0.9680105170902716,0.912056151940545,0.9392006802721088
5,0.11121985423941692,0.3980021831200801,0.9412705667276051,0.9608343976160069,0.9318744838976053,0.9461328861873821
6,0.06905285765136365,0.5128356578095679,0.9339579524680073,0.9721115537848606,0.9066886870355079,0.9382610553300577
7,0.05990355237644257,0.700748191921015,0.9344149908592322,0.9684071961386573,0.9112303881090008,0.938949159753244
8,0.054033502393034095,0.7514927471207287,0.9305301645338209,0.973613595706619,0.8988439306358381,0.9347359381708888
9,0.03599998161744876,0.7299788856754823,0.9364716636197441,0.9685314685314685,0.9149463253509497,0.9409766454352442
